order_id,user_id,order_timestamp,order_value,discount_amount,shipping_cost,payment_method,delivery_type,is_first_order
7786,2800,2026-11-20,188.11,19.88,9.82,credit_card,express_shipping,1
7787,1191,2024-04-15,145.2,35.07,0.93,paypal,express_shipping,0
7788,270,2026-07-28,57.83,33.5,8.63,paypal,express_shipping,1
7789,11638,2024-03-20,85.39,3.41,9.9,paypal,express_shipping,0
7790,5637,2026-09-18,191.23,11.94,2.93,paypal,standard_shipping,1
7791,1198,2025-07-24,112.03,15.5,0.27,apple_pay,express_shipping,0
7792,11321,2024-11-21,83.25,3.82,4.79,apple_pay,standard_shipping,1
7793,7438,2026-07-05,138.82,37.7,6.26,paypal,standard_shipping,0
7794,8783,2025-06-08,90.52,11.61,7.7,apple_pay,express_shipping,0
7795,11982,2025-07-15,216.25,33.39,2.22,credit_card,express_shipping,1
7796,7233,2024-06-15,187.89,1.28,5.24,credit_card,standard_shipping,1
7797,3077,2026-08-29,71.7,7.86,11.2,apple_pay,standard_shipping,1
7798,11460,2026-01-10,247.21,20.82,4.67,credit_card,standard_shipping,1
7799,3909,2026-01-07,175.12,34.43,7.02,apple_pay,standard_shipping,0
7800,11018,2024-03-16,181.76,7.28,0.45,paypal,standard_shipping,1
7801,2406,2024-10-10,181.44,25.97,4.25,apple_pay,express_shipping,0
7802,1678,2026-03-02,33.59,18.77,13.74,credit_card,express_shipping,0
7803,9761,2025-05-14,123.06,3.78,4.16,credit_card,standard_shipping,0
7804,886,2026-09-11,127.78,23.83,13.77,credit_card,standard_shipping,1
7805,6588,2026-06-25,225.27,19.61,11.31,paypal,express_shipping,0
7806,5304,2026-03-29,178.07,27.4,12.92,paypal,express_shipping,0
7807,8385,2024-03-26,244.85,38.18,13.43,paypal,express_shipping,1
7808,129,2025-09-17,159.19,11.11,5.2,paypal,standard_shipping,1
7809,7358,2025-02-09,142.67,30.15,9.31,paypal,express_shipping,1
7810,5505,2025-10-06,19.81,39.16,5.73,credit_card,express_shipping,1
7811,1499,2025-03-12,41.03,27.57,0.75,paypal,express_shipping,0
7812,11580,2024-11-24,60.55,19.47,10.72,paypal,express_shipping,1
7813,4000,2024-10-14,75.66,14.09,9.64,apple_pay,standard_shipping,1
7814,5526,2026-01-24,160.17,33.86,7.66,apple_pay,express_shipping,0
7815,10706,2025-10-14,156.23,0.69,2.69,paypal,express_shipping,1
7816,3416,2026-11-09,59.5,2.7,12.43,apple_pay,express_shipping,1
7817,11788,2024-01-29,22.75,4.3,12.47,apple_pay,express_shipping,1
7818,4704,2026-02-20,89.23,19.23,0.34,credit_card,express_shipping,1
7819,1596,2024-07-14,30.14,35.2,1.4,apple_pay,express_shipping,0
7820,11027,2026-06-14,122.42,20.78,4.51,paypal,express_shipping,1
7821,7853,2025-01-27,58.64,14.53,1.81,paypal,standard_shipping,1
7822,3199,2025-11-09,144.13,10.32,7.88,credit_card,express_shipping,1
7823,4608,2025-12-12,27.83,34.09,1.93,paypal,express_shipping,1
7824,10359,2026-10-03,22.64,17.69,9.69,apple_pay,express_shipping,0
7825,7421,2026-05-06,183.53,31.46,2.71,credit_card,express_shipping,1
7826,4925,2025-08-11,223.33,15.41,5.1,paypal,standard_shipping,0
7827,5971,2026-07-11,178.51,3.31,7.46,paypal,express_shipping,0
7828,10947,2024-11-26,189.06,16.41,4.8,credit_card,express_shipping,1
7829,11082,2026-11-24,172.61,30.71,0.85,credit_card,express_shipping,1
7830,3072,2025-12-13,67.49,26.27,7.19,paypal,express_shipping,0
7831,6560,2025-07-31,123.15,29.84,1.84,apple_pay,express_shipping,1
7832,11572,2025-05-26,230.71,31.19,3.12,apple_pay,standard_shipping,1
7833,5244,2026-07-18,200.23,38.78,10.34,credit_card,standard_shipping,1
7834,8928,2026-04-02,193.19,33.43,12.81,apple_pay,standard_shipping,0
7835,1908,2024-11-22,228.22,34.12,14.48,credit_card,express_shipping,0
7836,11695,2024-07-14,152.12,23.89,12.33,apple_pay,express_shipping,0
7837,8291,2026-11-12,163.28,6.72,12.93,credit_card,standard_shipping,0
7838,7188,2025-12-07,24.14,7.91,10.25,apple_pay,express_shipping,1
7839,6060,2026-02-14,35.2,33.69,8.63,apple_pay,express_shipping,0
7840,10360,2025-08-06,206.16,0.98,7.51,apple_pay,standard_shipping,1
7841,1451,2026-08-01,121.31,27.97,1.33,credit_card,express_shipping,1
7842,6916,2024-10-09,192.29,27.22,2.88,apple_pay,express_shipping,0
7843,10468,2025-01-17,223.99,4.55,10.92,apple_pay,express_shipping,1
7844,3162,2025-11-09,113.67,2.4,7.05,apple_pay,express_shipping,0
7845,7575,2026-10-20,133.94,9.14,0.15,credit_card,express_shipping,0
7846,5690,2024-02-04,104.39,35.07,0.41,apple_pay,standard_shipping,0
7847,11607,2026-02-25,79.29,37.08,5.39,credit_card,express_shipping,1
7848,7233,2026-08-29,87.62,6.96,13.69,credit_card,express_shipping,0
7849,10463,2026-11-03,171.93,12.96,10.9,paypal,standard_shipping,1
7850,11597,2026-09-17,18.62,18.06,12.58,paypal,standard_shipping,0
7851,1657,2026-09-19,102.57,33.64,10.6,credit_card,standard_shipping,1
7852,3229,2024-09-15,76.44,35.84,14.55,apple_pay,express_shipping,1
7853,10400,2024-06-25,189.15,2.12,8.65,paypal,express_shipping,0
7854,111,2025-02-14,203.37,33.33,11.28,apple_pay,express_shipping,1
7855,6394,2026-06-28,247.44,20.49,0.62,credit_card,standard_shipping,0
7856,11477,2026-10-02,203.82,7.3,6.06,paypal,standard_shipping,0
7857,71,2026-07-07,65.52,6.13,7.71,paypal,express_shipping,1
7858,5211,2026-06-16,158.85,23.43,3.89,paypal,standard_shipping,1
7859,8645,2026-08-23,80.73,27.55,4.28,paypal,express_shipping,0
7860,4980,2026-09-23,84.06,31.19,13.79,paypal,standard_shipping,1
7861,10378,2026-02-08,78.32,10.74,4.32,credit_card,standard_shipping,0
7862,278,2024-11-26,192.61,3.65,3.8,apple_pay,express_shipping,0
7863,2270,2024-11-02,168.35,32.38,3.42,credit_card,express_shipping,1
7864,9462,2025-04-17,96.59,30.61,9.83,credit_card,express_shipping,1
7865,8389,2026-05-29,68.07,23.67,9.21,apple_pay,standard_shipping,0
7866,9647,2024-08-29,200.17,15.13,11.63,credit_card,standard_shipping,1
7867,19,2024-01-22,109.54,4.1,6.3,paypal,express_shipping,1
7868,4355,2025-10-12,104.78,20.02,1.0,apple_pay,express_shipping,1
7869,6023,2024-07-02,212.94,29.9,5.76,paypal,standard_shipping,1
7870,551,2025-02-04,193.61,28.71,11.48,credit_card,standard_shipping,0
7871,6979,2025-03-16,22.51,32.0,4.63,paypal,standard_shipping,0
7872,7971,2026-07-09,123.39,12.25,8.93,credit_card,standard_shipping,1
7873,8417,2026-08-15,75.24,23.7,1.32,paypal,standard_shipping,1
7874,7518,2024-02-08,102.67,29.36,5.84,credit_card,express_shipping,1
7875,10688,2026-05-08,172.71,17.4,3.83,apple_pay,standard_shipping,0
7876,9798,2026-10-23,226.46,33.89,13.12,credit_card,standard_shipping,0
7877,10255,2025-11-20,233.27,4.96,1.61,apple_pay,standard_shipping,1
7878,3242,2025-08-29,55.31,12.14,13.86,paypal,express_shipping,1
7879,3457,2025-07-23,105.09,5.27,8.66,paypal,express_shipping,1
7880,5226,2026-01-10,76.76,26.63,8.49,paypal,express_shipping,0
7881,8036,2026-09-11,186.69,5.44,2.53,paypal,standard_shipping,0
7882,998,2024-10-19,23.2,28.14,8.67,apple_pay,standard_shipping,1
7883,8568,2024-07-20,249.72,35.98,8.21,apple_pay,express_shipping,0
7884,4598,2026-09-23,40.14,23.01,9.65,apple_pay,standard_shipping,0
7885,11196,2025-09-01,60.94,11.42,6.68,credit_card,standard_shipping,1
7886,6278,2024-10-05,194.63,0.72,5.93,apple_pay,standard_shipping,0
7887,7361,2024-05-17,193.51,7.85,12.2,credit_card,standard_shipping,1
7888,8814,2024-12-04,215.83,26.9,8.85,paypal,standard_shipping,0
7889,6004,2025-04-06,36.44,27.28,8.51,paypal,standard_shipping,1
7890,889,2024-04-24,51.89,35.32,2.51,paypal,express_shipping,1
7891,9645,2026-12-04,210.45,3.81,3.09,credit_card,express_shipping,0
7892,14,2024-02-16,90.03,6.74,1.34,apple_pay,express_shipping,0
7893,6697,2025-03-05,86.98,16.37,8.22,credit_card,standard_shipping,0
7894,10797,2026-09-14,171.85,26.27,2.55,paypal,standard_shipping,1
7895,594,2024-11-18,219.32,32.91,9.47,paypal,standard_shipping,1
7896,8803,2026-09-26,235.95,11.59,8.85,apple_pay,express_shipping,1
7897,10665,2025-04-14,191.67,20.79,14.1,paypal,express_shipping,0
7898,9822,2026-08-07,28.89,26.37,10.36,paypal,standard_shipping,0
7899,1679,2024-05-24,94.45,14.66,12.23,credit_card,standard_shipping,0
7900,840,2026-11-11,56.3,6.94,4.86,apple_pay,standard_shipping,1
7901,4629,2026-08-24,163.27,5.33,2.92,credit_card,standard_shipping,0
7902,3735,2025-11-11,135.39,1.9,13.56,paypal,standard_shipping,0
7903,10971,2024-07-14,92.86,26.09,0.33,apple_pay,standard_shipping,0
7904,1955,2024-11-03,103.95,7.72,4.85,paypal,express_shipping,0
7905,1150,2024-06-16,20.0,27.15,10.15,apple_pay,express_shipping,0
7906,1418,2025-12-08,155.14,1.09,3.84,apple_pay,standard_shipping,1
7907,8576,2024-02-28,207.01,0.24,8.62,credit_card,standard_shipping,1
7908,3084,2025-02-24,37.93,15.66,7.74,paypal,standard_shipping,1
7909,3220,2024-12-14,48.8,10.74,4.59,apple_pay,standard_shipping,0
7910,727,2026-08-30,157.75,13.87,2.87,paypal,express_shipping,1
7911,5350,2024-04-18,16.61,19.9,11.46,credit_card,standard_shipping,0
7912,749,2026-11-12,212.46,10.72,9.24,paypal,express_shipping,0
7913,3639,2025-07-22,112.47,39.28,7.63,credit_card,standard_shipping,0
7914,792,2024-12-25,55.1,27.49,9.3,credit_card,standard_shipping,0
7915,10737,2026-05-08,224.37,4.67,8.4,paypal,standard_shipping,0
7916,924,2024-08-29,41.59,38.69,6.76,paypal,express_shipping,0
7917,7491,2026-03-18,182.46,3.37,8.22,apple_pay,express_shipping,1
7918,11066,2024-12-19,175.0,31.29,14.0,apple_pay,standard_shipping,0
7919,11874,2024-04-01,26.69,33.64,0.13,paypal,express_shipping,0
7920,9336,2026-03-05,175.06,1.42,2.9,paypal,standard_shipping,1
7921,1770,2025-07-06,167.52,8.75,2.41,credit_card,standard_shipping,1
7922,1250,2026-08-03,38.6,20.54,11.52,credit_card,standard_shipping,1
7923,9710,2025-03-21,124.79,8.12,1.79,apple_pay,standard_shipping,1
7924,9660,2026-05-24,106.07,24.47,8.75,credit_card,standard_shipping,0
7925,6769,2025-09-22,247.56,3.66,5.09,paypal,standard_shipping,1
7926,7476,2026-06-02,175.07,39.95,14.91,paypal,express_shipping,1
7927,9210,2026-06-09,30.67,29.54,9.26,paypal,standard_shipping,1
7928,986,2025-02-11,157.07,36.33,14.51,credit_card,standard_shipping,0
7929,8966,2024-05-04,190.54,13.32,6.56,apple_pay,express_shipping,1
7930,11278,2024-10-22,232.91,26.23,5.44,credit_card,standard_shipping,1
7931,6623,2024-06-30,35.78,14.44,7.43,credit_card,standard_shipping,0
7932,6214,2024-07-15,124.98,26.45,3.23,credit_card,express_shipping,0
7933,9660,2026-12-29,220.11,16.27,11.31,credit_card,express_shipping,0
7934,2581,2025-09-26,119.18,14.93,14.0,apple_pay,express_shipping,0
7935,1384,2024-05-16,243.98,4.5,2.56,paypal,standard_shipping,1
7936,10573,2026-07-31,206.95,5.69,4.86,apple_pay,standard_shipping,0
7937,4215,2024-06-13,105.2,22.95,12.62,paypal,standard_shipping,0
7938,9574,2024-09-26,35.16,12.16,11.85,apple_pay,express_shipping,0
7939,5140,2024-12-24,53.41,33.11,4.75,credit_card,standard_shipping,0
7940,5456,2025-01-12,234.74,5.54,0.63,paypal,standard_shipping,1
7941,11968,2025-11-28,52.31,37.2,7.37,paypal,standard_shipping,1
7942,518,2024-04-22,50.82,34.67,3.21,credit_card,express_shipping,1
7943,2708,2024-04-10,231.14,18.55,6.05,credit_card,express_shipping,1
7944,2176,2024-11-23,172.05,5.26,7.74,paypal,express_shipping,1
7945,9919,2025-08-07,219.52,18.74,7.51,apple_pay,standard_shipping,0
7946,6764,2024-07-20,80.42,24.36,9.89,credit_card,standard_shipping,0
7947,4884,2026-10-22,184.56,18.83,4.12,paypal,express_shipping,0
7948,794,2024-01-22,247.36,8.2,2.42,credit_card,standard_shipping,1
7949,1566,2024-02-20,100.48,14.01,2.09,credit_card,standard_shipping,0
7950,929,2025-07-23,100.39,39.84,3.85,paypal,express_shipping,0
7951,8626,2024-09-12,76.52,22.31,13.31,paypal,standard_shipping,0
7952,10591,2026-07-20,103.01,32.0,6.66,paypal,standard_shipping,0
7953,5674,2025-07-26,193.67,1.41,14.78,apple_pay,express_shipping,0
7954,354,2024-12-11,227.54,0.41,2.03,credit_card,express_shipping,0
7955,6176,2026-06-09,156.23,14.07,9.56,paypal,express_shipping,1
7956,11513,2026-11-26,236.46,7.81,4.87,credit_card,standard_shipping,0
7957,2604,2024-01-24,223.03,30.99,8.15,apple_pay,standard_shipping,1
7958,4402,2025-08-28,82.66,32.85,10.8,apple_pay,standard_shipping,0
7959,8964,2024-01-19,216.63,10.59,0.97,credit_card,standard_shipping,0
7960,6588,2025-12-03,235.51,37.34,1.63,credit_card,standard_shipping,0
7961,8734,2026-02-01,39.92,6.08,7.99,credit_card,standard_shipping,1
7962,2920,2026-03-24,83.61,9.86,11.7,paypal,express_shipping,0
7963,734,2024-04-30,71.76,35.99,2.57,paypal,express_shipping,0
7964,6275,2025-10-11,112.82,21.7,9.84,paypal,express_shipping,0
7965,7627,2026-11-14,111.17,29.97,1.88,apple_pay,express_shipping,1
7966,4489,2025-05-25,48.49,20.47,11.64,apple_pay,standard_shipping,1
7967,4813,2026-09-09,99.75,1.32,11.18,credit_card,express_shipping,0
7968,11543,2026-03-20,174.28,33.17,9.68,credit_card,express_shipping,1
7969,5222,2025-11-04,165.21,23.97,7.7,paypal,express_shipping,1
7970,8474,2024-04-14,57.51,39.7,5.65,paypal,express_shipping,0
7971,834,2026-05-22,187.34,9.72,11.77,paypal,standard_shipping,1
7972,6233,2024-02-06,75.45,32.86,2.22,apple_pay,standard_shipping,1
7973,6897,2025-06-30,114.22,7.43,1.16,paypal,standard_shipping,0
7974,11111,2025-07-03,228.69,31.78,12.11,credit_card,express_shipping,1
7975,767,2025-03-03,115.08,29.01,10.77,credit_card,standard_shipping,0
7976,9648,2024-11-24,137.53,12.44,8.36,paypal,express_shipping,0
7977,5826,2025-03-08,183.36,11.08,1.28,paypal,express_shipping,0
7978,4367,2024-12-21,57.85,22.54,9.66,paypal,standard_shipping,0
7979,3751,2026-05-07,186.15,30.87,14.82,paypal,express_shipping,0
7980,7456,2026-03-23,34.77,2.09,12.05,apple_pay,express_shipping,0
7981,813,2025-12-20,27.18,19.65,7.12,apple_pay,standard_shipping,1
7982,10065,2026-03-07,141.61,14.25,4.77,credit_card,standard_shipping,1
7983,3763,2025-05-17,207.17,38.02,4.01,paypal,express_shipping,1
7984,7519,2024-10-22,158.05,11.77,4.36,apple_pay,standard_shipping,0
7985,11634,2024-08-14,68.4,26.53,3.68,credit_card,express_shipping,0
7986,2323,2026-11-17,80.59,2.78,10.19,apple_pay,standard_shipping,0
7987,5382,2026-02-18,149.97,10.34,10.31,credit_card,standard_shipping,1
7988,10765,2024-02-14,94.46,36.87,12.73,paypal,standard_shipping,0
7989,733,2024-09-01,198.7,37.28,13.27,paypal,standard_shipping,1
7990,2483,2026-03-25,218.68,31.64,1.4,paypal,express_shipping,1
7991,10811,2024-02-05,99.34,5.04,9.62,credit_card,express_shipping,1
7992,4358,2026-05-02,27.53,27.41,3.71,credit_card,standard_shipping,1
7993,11668,2024-10-21,198.33,9.61,4.43,apple_pay,express_shipping,0
7994,11630,2026-09-23,49.43,17.3,3.46,paypal,express_shipping,1
7995,6786,2024-07-16,186.22,23.19,14.32,apple_pay,express_shipping,1
7996,616,2025-01-10,175.18,13.48,12.83,credit_card,express_shipping,0
7997,8546,2026-10-27,127.18,38.6,8.12,credit_card,standard_shipping,1
7998,4811,2024-10-15,184.18,21.69,8.03,credit_card,express_shipping,1
7999,11753,2024-07-11,135.9,38.98,6.84,credit_card,express_shipping,1
8000,6490,2024-10-18,102.87,29.46,2.46,apple_pay,express_shipping,0
8001,11944,2026-02-20,119.4,33.19,14.27,credit_card,standard_shipping,0
8002,5640,2025-05-29,198.47,31.98,0.85,paypal,express_shipping,1
8003,1056,2026-08-02,171.51,18.13,11.09,paypal,express_shipping,0
8004,1368,2024-01-07,242.01,12.49,3.7,paypal,standard_shipping,0
8005,10544,2024-07-15,131.5,23.3,13.39,apple_pay,express_shipping,1
8006,9287,2026-03-01,147.19,30.68,13.2,credit_card,standard_shipping,0
8007,5793,2026-11-16,126.4,14.06,14.29,apple_pay,express_shipping,0
8008,9532,2024-09-06,76.95,19.44,1.15,apple_pay,standard_shipping,0
8009,6970,2025-12-17,95.58,27.42,10.0,credit_card,express_shipping,1
8010,11313,2025-03-14,74.21,16.9,7.31,apple_pay,standard_shipping,0
8011,7384,2025-01-25,24.77,13.12,4.15,credit_card,standard_shipping,1
8012,2334,2025-02-16,194.03,9.44,8.97,credit_card,express_shipping,1
8013,732,2025-02-13,234.77,30.42,0.38,paypal,standard_shipping,0
8014,1557,2024-08-23,21.68,18.82,13.85,credit_card,express_shipping,0
8015,1960,2024-06-11,44.01,11.6,5.49,credit_card,express_shipping,0
8016,10946,2025-08-25,116.79,8.63,14.32,apple_pay,standard_shipping,0
8017,4794,2026-09-05,200.38,30.12,4.79,credit_card,standard_shipping,1
8018,5502,2026-10-27,247.32,5.99,3.63,paypal,standard_shipping,1
8019,8392,2024-10-31,49.53,28.77,4.54,credit_card,standard_shipping,1
8020,9140,2025-06-28,176.44,27.92,10.86,paypal,standard_shipping,0
8021,5394,2024-04-18,90.01,38.15,6.9,credit_card,express_shipping,0
8022,3686,2024-12-18,68.74,25.76,13.46,apple_pay,standard_shipping,0
8023,11764,2025-12-24,45.89,17.45,9.99,paypal,standard_shipping,1
8024,10443,2026-12-09,126.5,29.11,2.55,credit_card,standard_shipping,1
8025,1925,2025-04-27,204.38,24.38,6.11,apple_pay,standard_shipping,1
8026,8278,2025-11-22,161.6,28.29,2.57,credit_card,express_shipping,1
8027,1253,2025-07-26,212.8,22.09,9.09,credit_card,express_shipping,0
8028,5834,2025-07-27,80.23,26.37,9.33,paypal,express_shipping,0
8029,3791,2026-01-26,179.3,25.91,5.54,apple_pay,express_shipping,1
8030,1472,2024-02-17,86.76,9.83,10.48,paypal,express_shipping,1
8031,4077,2026-03-17,77.83,5.77,0.36,apple_pay,standard_shipping,0
8032,527,2024-02-23,226.07,26.91,5.26,apple_pay,express_shipping,0
8033,7689,2025-07-26,239.75,26.84,5.15,paypal,express_shipping,0
8034,3012,2025-07-22,188.27,13.76,0.42,paypal,express_shipping,0
8035,1467,2026-02-17,203.73,26.12,12.41,paypal,express_shipping,1
8036,10767,2025-08-20,29.77,15.1,8.21,credit_card,standard_shipping,1
8037,2525,2025-12-29,69.25,10.31,8.36,apple_pay,express_shipping,1
8038,3339,2026-06-17,231.06,6.21,3.31,paypal,express_shipping,1
8039,8300,2025-10-10,64.47,31.17,13.05,apple_pay,standard_shipping,0
8040,3022,2024-02-01,190.98,28.42,3.09,credit_card,standard_shipping,0
8041,2237,2026-06-11,96.92,36.65,14.43,apple_pay,express_shipping,0
8042,7472,2026-11-09,186.77,30.33,8.11,apple_pay,express_shipping,1
8043,10249,2024-08-27,216.66,19.2,9.25,credit_card,standard_shipping,0
8044,6756,2025-09-20,23.3,10.34,2.31,credit_card,standard_shipping,0
8045,662,2024-12-23,134.04,28.74,7.56,paypal,express_shipping,0
8046,3216,2024-11-13,247.39,35.49,7.68,credit_card,standard_shipping,0
8047,10529,2025-07-17,165.72,18.87,12.63,credit_card,standard_shipping,0
8048,2772,2024-03-26,123.73,13.41,14.32,apple_pay,express_shipping,0
8049,5169,2025-07-16,41.81,11.13,1.33,credit_card,express_shipping,1
8050,1587,2025-04-08,220.46,13.78,4.67,paypal,express_shipping,1
8051,906,2026-06-21,79.46,10.23,8.66,paypal,standard_shipping,0
8052,7004,2024-06-19,206.8,26.65,13.86,paypal,standard_shipping,0
8053,976,2024-08-03,85.18,21.82,12.35,paypal,standard_shipping,0
8054,11419,2026-03-03,211.17,25.95,3.07,apple_pay,standard_shipping,1
8055,6685,2024-07-03,135.18,6.02,12.35,paypal,express_shipping,0
8056,11782,2026-11-18,248.64,32.41,0.42,credit_card,standard_shipping,0
8057,1038,2026-02-13,128.65,33.88,3.64,credit_card,express_shipping,0
8058,8745,2025-03-31,148.11,8.99,9.31,credit_card,standard_shipping,1
8059,4483,2026-08-09,36.28,4.06,2.26,apple_pay,standard_shipping,0
8060,5253,2025-10-06,228.55,33.14,9.25,credit_card,standard_shipping,1
8061,8327,2024-08-10,152.47,37.4,11.73,apple_pay,express_shipping,0
8062,7862,2025-08-01,78.03,16.41,14.53,paypal,express_shipping,1
8063,11073,2026-07-16,146.9,25.18,3.13,paypal,standard_shipping,1
8064,4689,2025-05-04,120.86,18.79,13.96,paypal,standard_shipping,0
8065,3061,2024-10-01,75.54,37.56,6.95,apple_pay,standard_shipping,1
8066,5121,2024-09-14,231.09,11.36,14.8,credit_card,standard_shipping,1
8067,3145,2025-08-26,231.79,13.62,1.53,paypal,express_shipping,1
8068,6114,2024-08-21,29.85,14.08,8.04,paypal,standard_shipping,1
8069,8077,2025-07-23,142.43,20.4,11.38,credit_card,express_shipping,0
8070,2206,2025-03-13,189.98,1.6,9.11,paypal,standard_shipping,1
8071,3970,2024-04-13,170.62,39.07,12.59,credit_card,express_shipping,0
8072,2979,2025-10-11,211.74,23.12,10.0,apple_pay,express_shipping,1
8073,10033,2025-11-20,155.6,24.9,4.83,credit_card,express_shipping,1
8074,9670,2025-01-01,96.66,17.71,13.74,credit_card,express_shipping,0
8075,11315,2025-02-22,42.51,30.23,11.84,paypal,express_shipping,0
8076,5430,2024-08-01,197.99,36.95,11.06,paypal,express_shipping,0
8077,10116,2026-07-10,60.78,29.66,13.67,apple_pay,express_shipping,0
8078,11920,2026-08-23,38.96,26.33,10.62,credit_card,standard_shipping,0
8079,10197,2024-02-08,233.56,35.91,14.46,paypal,express_shipping,0
8080,9378,2026-08-22,188.97,34.01,5.8,credit_card,standard_shipping,1
8081,4440,2026-04-05,44.92,4.38,2.28,credit_card,standard_shipping,0
8082,5295,2025-02-22,58.68,34.91,7.75,paypal,express_shipping,0
8083,6680,2024-03-29,116.49,39.44,7.69,apple_pay,standard_shipping,1
8084,10915,2025-09-01,116.01,12.43,7.39,credit_card,standard_shipping,1
8085,1907,2025-05-09,120.83,33.25,6.73,credit_card,standard_shipping,1
8086,7516,2026-04-03,65.62,29.18,10.28,paypal,standard_shipping,0
8087,4159,2024-05-10,199.08,23.65,11.0,apple_pay,express_shipping,0
8088,2181,2024-12-25,109.9,21.84,8.43,paypal,express_shipping,1
